title,url,image,openTypeList,detail,baseInfoKeyList,baseInfoValueList
武,http://www.baike.com/wiki/武,http://a2.att.hudong.com/25/57/50200009239445155864572467914_s.jpg,姓氏##百家姓,武姓，中国百家姓之一。源于河南，安阳、商丘、洛阳等地。 最早可追溯于商朝国君武丁。武则天父亲因功晋封周国公，武则天称帝后改国号为周，使武姓成为中华著名姓氏之一。,中文名：##起源地：##姓氏名人：##百家姓排名：##姓氏人口：,武姓##安阳、商丘、洛阳##武丁、武则天、武元衡、武三思、武图功##95##约220多万人
武汉,http://www.baike.com/wiki/武汉,http://a2.att.hudong.com/71/27/50200009239445155800279892550_s.jpg,城市,武汉，简称“汉”，别称“江城”，是湖北省省会，中部六省唯一的副省级市和特大城市，中国中部地区的中心城市，长江经济带核心城市，全国重要的工业基地、科教基地和综合交通枢纽，中央军委联勤保障部队驻地。全市下辖13个市辖区，总面积8494.41平方公里，2018年常住人口1108.1万人，地区生产总值1.48万亿元。,中文名：##外文名：##别称：##所属地区：##面积：##人口：##GDP：##地理位置：##著名景点：##市花、市树：##机场：##电话区码：##政府驻地：##火车站：##行政类别：##地方方言：##著名学校：##车牌代码：##地区生产总值：##现任领导：##城镇人均收入：##城市类别：##城市精神：##气候条件：##市长：##邮政编码：##下辖区域：,武汉##Wuhan##江城、大武汉、九省通衢、东方芝加哥##中国华中地区 湖北省##8494.41平方公里##1091.4万（2017年）##123111元（2017年）##江汉平原东部，长江、汉江交汇处##东湖、黄鹤楼、木兰天池、汉口租界、归元寺、欢乐谷、汉口江滩等##市树：水杉；市花：梅花##武汉天河国际机场、顺丰国际机场##027##江岸区沿江大道188号##武昌站、汉口站、武汉站、光谷站、新汉阳站等##地级市##西南官话-武天片-武汉话##武汉大学、华中科技大学等##鄂A##13410.34亿元（2017年）##市委书记：马国强；市长：周先旺##123111元（2017年）##地级市##敢为人先，追求卓越##亚热带季风气候##周先旺##430000##13个市辖区
文件,http://www.baike.com/wiki/文件,http://a4.att.hudong.com/77/11/20300576309418157431111099610_s.jpg,,广义的“文件”指公文书信或指有关政策、理论等方面的文章。文件的范畴很广泛，电脑上运行的如杀毒、游戏等软件或程序都可以叫文件。,名称：,文件
火车票,http://www.baike.com/wiki/火车票,http://a0.att.hudong.com/37/77/50200009239445155957773585658_s.jpg,,火车票，英文名称是railway ticket。是乘客乘坐火车需出示的票据，主要由客票和附加票两部分构成。客票部分为软座、硬座。附加票部分为加快票、卧铺票、软卧票等。,中文名：,火车票
兴趣,http://www.baike.com/wiki/兴趣,http://a0.att.hudong.com/23/67/20300542518817139905670686552_s.jpg,多义词,兴趣指兴致，对事物喜好或关切的情绪。心理学人们力求认识某种事物和从事某项活动的意识倾向。它表现为人们对某件事物、某项活动的选择性态度和积极的情绪反应。兴趣在人的实践活动中具有重要的意义，可以使人集中注意，产生愉快紧张的心理状态。,英文：,interest
管理科学,http://www.baike.com/wiki/管理科学,http://a0.att.hudong.com/21/43/50200009239445155564430352788_s.jpg,,"管理科学是数学、社会科学与经济学等学科相互渗透并在它们的边缘上发展起来的新学科，因此它既有理工类学科的属性，也有社会学科的属性。例如，在定量分析时采用数学方法,但在定性分析时却采用逻辑推理和辩证分析的方法，有时是两者的结合。",中文名：##英文名：,管理科学##Journal of Management Sciences
研究生院,http://www.baike.com/wiki/研究生院,http://a1.att.hudong.com/20/18/50200009239445155529182546007_s.jpg,,研究生院（台湾：研究所，港澳：研究院），是指大学之后的进阶教育研究机构，一般设于大学中，以“某大学某研究生院”的形式存在，也有独立设立者。,中文名：##英文名：,研究生院##Graduate School
模式,http://www.baike.com/wiki/模式,//www.huimg.cn/entry/images/summary_default270x233.png,,模式是主体行为的一般方式，包括科学实验模式、经济发展模式、企业盈利模式等，是理论和实践之间的中介环节，具有一般性、简单性、重复性、结构性、稳定性、可操作性的特征。模式在实际运用中必须结合具体情况，实现一般性和特殊性的衔接并根据实际情况的变化随时调整要素与结构才有可操作性。 模式，指事物的标准样式。如：发展模式。,,
线,http://www.baike.com/wiki/线,http://a3.att.hudong.com/77/22/50200009239445155960229462122_s.jpg,,《线》是2014年南海出版社出版的图书，作者是〔英〕维多利亚·希斯洛普。,名称：##作者：##原版名称：##类别：##价格：##ISBN：##出版社：##页数：##出版时间：##装帧：##译者：##品牌：,线##〔英〕维多利亚·希斯洛普##The Thread##外国文学##39.50##王爱燕 / 郭莉##南海出版公司##外国文学##2014年7月##平装##王爱燕 / 郭莉##新经典文化股份有限公司
条件,http://www.baike.com/wiki/条件,http://a4.att.hudong.com/21/52/50200009239445155961527946256_s.jpg,,条件是一个汉语词汇，读音为tiáo jiàn，意思是事物存在、发展的影响因素；所具备或处于的状况。《北史·郎基传》等史书有相关记载。,名称：##英文名称：##名称：##拼音：##出处：##外文名称：,条件##condition##条件##tiáo jiàn##《北史·郎基传》##Condition
材料,http://www.baike.com/wiki/材料,http://a3.att.hudong.com/66/10/50200009239445155960101256264_s.jpg,二字地理名词##制造##技术##机械##机械工程##机械零件##材料##环境工程##生物化学##生物化学品##非金属材料##高新技术,"简介/材料 编辑


			
		材料英文名：Material
 
 材料
材料 汉语拼音：cáiliào[Material]∶原料;可供制成成品的东西材料科学材料力学[Data;Material]∶资料;可供参考或作为素材的事物[Makings;Stuff]∶胜任某事的人选他不是演戏的材料
 含义/材料 编辑


			
		材料是人类赖以生存和发展的物质基础。20世纪70年代人们把信息、材料和能源誉为当代文明的三大支柱。80年代以高技术群为代表的新技术革命，又把新材料、信息技术和生物技术并列为新技术革命的重要标志。这主要是因为材料与国民经济建设、国防建设和人民生活密切相关。 材料除了具有重要性和普遍性以外，还具有多样性。由于材料多种多样，分类方法也就没有一个统一标准。材料是人类用于制造物品、器件、构件、机器或其他产品的那些物质。材料是物质，但不是所有物质都可以称为材料。如燃料和化学原料、工业化学品、食物和药物，一般都不算是材料。但是这个定义并不那么严格，如炸药、固体火箭推进剂，一般称之为“含能材料”，因为它属于火炮或火箭的组成部分。由于多种多样，分类方法也就没有一个统一标准。从物理化学属性来分，可分为金属材料、无机非金属材料、有机高分子材料和不同类型材料所组成的复合材料。从用途来分，又分为电子材料、航空航天材料、核材料、建筑材料、能源材料、生物材料等。更常见的两种分类方法则是结构材料与功能材料。
 分类/材料 编辑


			
		从物理化学属性来分：可分为金属材料、无机非金属材料、高分子材料。从用途来分：可分为电子材料、航空航天材料、核材料 、建筑材料、能源材料、生物材料等。按部位分类：就是按材料在空间的使用部位来将材料分类，如内墙材料、外墙材料、顶棚材料地面材料等。但这种分法确立之后，我们遇到一种材料既可以用到室内，也可以用到室外。在室内，一种材料既可以用在地面、墙面，又可以用到顶棚上去，如石材、涂料等。如果一块石片贴到顶棚、墙面、地面上，人们就会对有些材料的分类归属产生疑问。由此看来，要想把材料分清楚，只有从材料的本质来分及化学组成上来分。 其他分类它们是结构材料与功能材料：传统材料与新型材料。结构材料是以力学性能为基础，以制造受力构件所用材料，当然，结构材料对物理或化学性能也有一定要求，如光泽、热导率、抗辐照、抗腐蚀、抗氧化等。功能材料则主要是利用物质的独特物理、化学性质或生物功能等而形成的一类材料。一种材料往往既是结构材料又是功能材料，如铁、铜、铝等。传统材料是指那些已经成熟且在工业中已批量生产并大量应用的材料，如钢铁、水泥、塑料等。这类材料由于其量大、产值高、涉及面广泛，又是很多支柱产业的基础，所以又称为基础材料。新型材料(先进材料)是指那些正在发展，且具有优异性能和应用前景的一类材料。新型材料与传统材料之间并没有明显的界限，传统材料通过采用新技术，提高技术含量，提高性能，大幅度增加附加值而成为新型材料；新材料在经过长期生产与应用之后也就成为传统材料。传统材料是发展新材料和高技术的基础，而新型材料又往往能推动传统材料的进一步发展。 生态建筑材料
 
 铁矿粉
生态建筑材料的科学和权威的定义仍在研究确定阶段。生态建筑材料的概   念来自于生态环境材料。生态环境材料的定义也仍在研究确定之中。其主要特征首先是节约资源和能源；其次是减少环境污染，避免温室效应与臭氧层的破坏；第三是容易回收和循环利用。作为生态环境材料一个重要分支，按其含义生态建筑材料应指在材料的生产、使用、废弃和再生循环过程中以与生态环境相协调，满足最少资源和能源消耗，最小或无环境污染，最佳使用性能，最高循环再利用率要求设计生产的建筑材料。显然这样的环境协调性是一个相对和发展的概念。 生态建材与其它新型建材在概念上的主要不同在于生态建材是一个系统。工程的概念，不能只看生产或使用过程中的某一个环节。对材料环境协调性的评价取决于所考察的区间或所设定的边界。国内外画龙点睛在出现各种各样称之为生态建材的新型建筑材料，如利用废料或城市垃圾生产的“生态水泥”等。但如果没有系统工程的观点，设计生产的建筑材料有可能在一个方面反映出“绿色”而在其它方面则是“黑色”，评价时难免失之偏颇甚至误导。
 
 发热合金材料
例如，高性能的陶瓷材料可能废弃后难以分解，建筑高分子材料常常难于降   解，复合建筑材料因组成复杂也给再生利用带来难度；黏土陶料混凝土砌块轻质、高强、热绝缘性和防火性能好，但其生产需要较高的能耗；塑钢门窗较钢窗和铝合金窗更坚固耐久和热绝缘性能更好，但它包含高的能源成本和废弃处理时将对环境产生严重的负担；立窑水泥也可能仅因其一产耗能小而被认为比旋窑水泥的环境协调性好，甚至对因释放温室气体CO2而“黑名昭著”的水泥产业，也应看到其制成品水泥混凝土在使用过程自然发生的碳化过程对CO2的吸收。生产1吨水泥熟料，因燃煤和石灰石分解大约释放出1吨CO2，除了燃煤释放的CO2以外（约占40%），水泥烧成中碳酸钙分解释放的CO2量可以在缓慢的碳化过程中被水泥混凝土完全吸收。为全面评价建筑材料的环境协调性能，需要采用生命周期评价方法（Life Cycle Assessment,简称LCA）。生命周期评价方法是对材料整个生命周期中的环境污染、能源和资源消耗与资源影响大小的一种方法。虽然已有一些专著介绍并已进入ISO国际标准，对建筑材料而言，LCA还是一个正在研究和发展中的方法。
 
 装饰材料
关于生态建材的发展方式和对环境协调性的改进，日本学者三本良一教授总结了四类创   新的方法和它们各自对环境协调性贡献大小的评价，即，产品改进，重新设计，功能创新和系统创新。系统创新对环境协调性的改进最大，花费的时间最长，不难理解，系统创新的难度也最大，而产品的改进相对简单，对环境协调性的提高也相对小些。这里需要指出的是，对某种材料而言，生态化或环境协调化的发展并不一定要遵循这四种排列顺序。 关于生态建材的发展策略，还有一些问题很难回答。如环境协调性与使用性能之间并不总是能协调发展相互促进。笔者认为，生态建材的发展不能以过分牺牲使用性能为代价。但生态建材料使用性能的要求不一定都要高性能，而是指满足使用要求的优异性能或最佳使用性能。性能低的建筑材料势必影响耐久性和使用功能，如采用LCA方法评价，在生产环节中为节能利废而牺牲性能并不一定能提高材料的环境协调性。建筑材料的辐射建筑材料辐射是目前对人们伤害程度最大的辐射因素，原因是这些辐射来源于异常的放射性元素。现
 
 建筑材料
有的家居装饰石材，一种是花岗岩，由石英、长石、云母组成，另一种则是大理石。这两种石材中含有一些放射性元素，如镭、铀等，这些元素在衰变过程中会产生放射性物质，如氡等。长期呼吸高浓度的含放射性物质的空气，会对人的呼吸系统，尤其是肺部造成辐射损伤，并引发多种疾病，如胸痛、发烧等，严重的还会导致人体部分细胞癌变，危及生命。除此之外，建筑装修中采用的陶瓷卫浴等，都有可能含有超量的放射性物质，从而对人体健康产生不良影响。新型建筑材料新型建筑材料是区别于传统的砖瓦、灰砂石等建材的建筑材料新品种，包括的品种和门类很多。从功能上分，有墙体材料、装饰材料、门窗材料、保温材料、防水材料、粘结和密封材料，以及与其配套的各种五金件、塑料件及各种辅助材料等。从材质上分，不但有天然材料，还有化学材料、金属材料、非金属材料等等。新型建材具有轻质、高强度、保温、节能、节土、装饰等优良特性。采用新型建材 不但使房屋功能大大改善，还可以使建筑物内外更具现代气息，满足人们的审美要求；有的新型建材可以显著减轻建筑物自重，为推广轻型建筑结构创造了条件，推动了建筑施工技术现代化，大大加快了建房速度。 新型建材的性能和功用各不相同，生产新型建材产品的原材料及工艺方法也各不相同。就其发展情况而言，有的品种重在花色，花色品种层出不穷，如装饰装修材料；有的品种重在功能，如保温材料；有的则通过深加工衍生出多个品种，如新型建筑板材等。以新型建筑板材为例。新型建筑板材有几十个品种，其中纸面石膏板、玻璃纤维增强水泥（GRC）板、无石棉硅钙板是目前中国生产量最大、应用最普遍的三种新型建筑板材。这三种板材不但所采用的原料不同，生产工艺不同，其性能和功用也不同。如纸面石膏板主要原料为石膏和护面纸，适用于作内墙板和吊顶板；玻璃纤维增强水泥板主要原料是低碱水泥和耐碱玻璃纤维，适用于作内外墙板；硅钙板主要原料是硅钙材料，除用作内外墙板外，还可用于装修以及制做和房屋结合在一起的家具等。这三种板的同一特点是：采用它们作为原始板材，再分别配上防渗、保温、防火等功能材料，采用复合技术，可生产出各种轻质和性能优越的新型墙体材料。此外，它们所用的原材料均为非金属材料，而且又是三种最易得到的非金属材料。
 
 铂 漆器 乾隆清花
中国的新型建材工业，在党和政府的高度重视和支持下，经过20多年的发展，已具备了相当的规模和较为齐全的品种。随着许会主义市场经济体制的建立、城镇居民安居工程的实施，中国的新型建材工业必将得到更大的发展。 相变保温材料相变材料是利用材料在发生相变的过程中，可以吸收环境的热(冷)量，并在需要时向环境释放出热(冷)量，从而达到控制周围环境温度的目的|利用相变材料的相变潜热(Latent Heat Storage，LHS)来实现能量的贮存和利用，有助于开发环保节能型的相变复合材料。 装饰材料1.地面装饰材料。常用的有：水泥砂浆地面，耐磨性能好，使用最广，但有隔声差、无弹性、热导率大等缺点。大理石地面，纹理清晰美观，常用于高级宾馆等公共活动场所。水磨石地面，有很好的耐磨性，光亮美观，可按设计做成各种花饰图案。木地板，富有弹性，热导率小，给人以温暖柔和的感觉，拼花硬木地板还铺成席纹、人字形图案，经久耐用，多用于体育馆、排练厅、舞台、宴会厅。新型的地面装饰材料有木纤维地板、塑料地板、陶瓷锦砖等。陶瓷锦砖质地坚硬、耐酸、耐碱、耐磨、不渗水、易清洗，除作为地砖外，还可作内外墙饰面。2.内墙装饰材料传统的作法是刷石灰水或墙粉，但容易污染，不能用湿法擦洗，多用于一般建筑。较高级的建筑多用平光调和漆，色泽丰富，不易污染，但掺入的有机溶剂挥发量大，污染大气，影响施工人员的健康，随着科学的发展，有机合成树脂原料广泛地用于油漆，使油漆产品面貌发生根本变化而被称为涂料，成为一类重要的内外墙装饰材料。用纸裱糊室内墙面和顶棚有悠久的历史，但已被塑料壁纸和玻璃纤维贴墙布所替代。石膏板有防火、隔声、隔热、轻质高强、施工方便等特点，主要用于墙面和平顶；作平顶时，可打成各种花纹的孔，以提高吸声和装饰效果。钙塑板有良好的装饰效果，能保温隔声，是多功能板材。大理石板材、花岗石板材用于装饰高级宾馆、公寓的也日益增多。3.外墙装饰材料
 
 不锈钢
常用的有水泥砂浆、剁假石、水刷石、釉面砖、陶瓷锦砖、油漆、白水   泥浆等。新的外墙装饰材料如涂料、聚合物水泥砂浆、石棉水泥板、玻璃幕墙、铝合金制品等，正在被一些工程所采用。材料的选择：①主要用途；②外观；③物理性质（密度，硬度，强度，导电性，导热性）；④化学性质（对水的作用，耐腐蚀性）；⑤价格；⑥加工难度；⑦日常维护；⑧对环境的影响； 金属材料历史以各种金属作为建筑装饰材料，有着源远流长的历史，至今还留下许多痕迹，如颐和园中的铜亭，泰山顶上的铜殿，昆明的金殿，西藏的布达拉宫金碧辉煌的装饰等等都是古人留下的典范。 现代金属装饰材料用于建筑物中更是多种多样，丰富多彩。这是因为金属材料具有独特的光泽和颜色t作为建筑装饰材料，金属庄重华贵，经久耐用，均优于其他各类建筑装饰材料。现代常用的金属装饰材料包括有铝及铝合金、不锈钢、铜及铜合金。 金属装饰材料的种类及特点 ，用于装饰的金属材料种类有铝及铝合金、不锈钢、铜及铜合金等。金属材料分类金属材料分为黑色金属和有色金属两大类。 黑色金属包括铸；铸铁、钢材，其中的钢材主要是作房屋、桥梁等的结构材料，只有钢材的不锈钢用作装饰使用，有色金属包括有铝及其合金、铜及铜合金：金、银等，它们广泛地用于建筑装饰装修中。铝合金及其装饰制品铝是有色金属中的轻金属，密度为2.7g/m*m，银白色。铝的导电性能和导热性能都很好，化学性质也很活泼，暴露于空气中，表面易于生成一层氧化铝薄膜，保护下面金属不再受到腐蚀，所以铝在大气中耐蚀性较强，但因薄膜极薄，因而其耐蚀性有一定限度。纯铝具有很好的塑性，可制成管、棒、板等。但铝的强度和硬度较低。铝的抛光表面对白光的反射率达80%以上，对紫外线、红外线也有较强的反射能力。铝还可以进行表面着色，从而获得具有良好的装饰效果。铝合金是为了提高铝的实用价值，在铝中加入镁、锰、铜、锌、硅等元素而组成的。铝合金种类很多，用于建筑装饰的铝合金是变形铝合金中的锻铝合金（简称锻铝，代号 LD）。锻铝合金是铝镁硅合金（AI—Mg—Si合金），其中的LD31具有中等强度，冲击韧性高，热塑性极好，可以高速挤压成结构复杂、薄壁、中空的各种型材或锻造成结构复杂的锻件。LD31的焊接性能和耐蚀性优良，加工后表面十分光洁，并且容易着色，是AI—Mg—Si系合金中应用最为广泛的合金品种。铝合金装饰制品有：铝合金门窗、铝合金百页窗帘、铝合金装饰板、铝箔、镁铝饰板、镁铝曲板、铝合金吊顶材料、铝合金栏杆、扶手、屏幕、格栅等。 铝箔是指用纯铝或裢合金加工成6.3pm至0.2mm的薄片制品。铝箔有很好的防潮性能和绝热性能，所以铝箔以全新的多功能保温隔热材料和防潮材料广泛用于建筑业；如卷材铝箔可用作保温隔热窗帘，板材铝箔（如铝箔波形板、铝箔泡沫塑料板等）常用在室内，通过选择适当色调图案，可同时起很好装饰作用。不锈钢建筑装饰制品不锈钢是含铬12%以上，具有耐腐蚀性能的 不锈钢铁基合金。不锈钢可分为不锈耐酸钢和不锈钢两种，能抵抗大气腐蚀的钢称不
 
 金箔
锈刚，而在一些化学介质（如酸类）中能抵抗腐蚀的钢为耐酸钢。通常将这两种钢统称为不锈钢。用于装饰上的不锈钢主要是板材，不锈钢板是借助于不锈钢板的表面特征来达到装饰目的的，如表面的平滑性和光泽性等。还可通过表面着色处理，制得褐、蓝、黄、红、绿等各种彩色不锈钢，既保持了不锈钢原有的优异的耐蚀性能，又进一步提高了它的装饰效果。轻钢龙骨轻钢龙骨是安装各种罩面板的骨架，是木龙骨的换代产品。轻钢龙骨配以不同材质、不同花色的罩面板，不仅改善了建筑物的热一学、声学特性，也直接造就了不同的装饰艺术和风格，是室内设计必须考虑的重要内容。轻钢龙骨从材质上分有铝合金龙骨、铝带龙骨、镀锌钢板龙骨。和薄壁冷轧退火卷带龙骨。从断面上分有V型龙骨、C型龙骨及L型龙骨。从用途上分有吊顶龙骨（代号D）、隔断（墙体）龙骨（代号Q）。吊顶龙骨有主龙骨（大龙骨）、次龙骨（中龙骨和小龙骨）。主龙骨也叫承载龙骨，次龙骨也叫覆面龙骨。隔断龙骨有竖龙骨、横龙骨和通贯龙骨之分。铝合金龙骨多做成T型，T型龙骨主要用于吊顶。各种轻钢 薄板多作成V型龙骨和C型龙骨，它们在吊顶和隔断中均可采用。其他金属材料铜及铜合金：纯铜是紫红色的重金属，又称紫铜。铜和锌的合 金称作黄铜。其颜色随含锌量的增加由黄红色变为淡黄色，其机械性能比纯铜高，价格比纯铜低，也不易锈蚀，易于加工制成各种建 筑五金、建筑配件等。 铜和铜合金装饰制品有：铜板、黄铜薄壁管、黄铜板、铜管、铜棒、黄铜管等。它们可作柱面、墙面装饰，也可制作成栏杆、扶手等 装饰配件。金箔：是以黄金为颜料而制成的一种极薄的饰面材料，厚度仅为0.lpm左右。较多的是国家重点文物和高级建筑物的局部 用金箔装被润色。金字招牌：是金箔的应用的一种创新，是其他材料制作的招牌无法比拟的，豪华名贵，永不褪色，能保持20年以上。它的价格比一般铜字招牌贵一倍左右，但外表色彩与光泽，使用年限都明显好于铜字招牌。
 选择/材料 编辑


			
		选择材料应注意的问题塑料配方设计过程中选择材料注意的问题—据一项统计数据表明：在统计调查注射制品失败中，23%是选择材料的错误，9%是选择添加剂上的错误。由此可见选择材料的重要性。一般要求材料成本下降、材料性能提高，同时还要考虑时代的外观美及耐久性，所以很难选择一种能满足所有性能要求的合适材料。例如，用注射成型方法生产透明容器时，在一般情况下可选择聚苯乙烯或聚甲基丙烯酸甲酯两种材料。但如果要求廉价为首要条件，则就要选用聚苯乙烯；反之，如果强调耐候性能时，就要确定选聚甲基丙烯酸甲酯（即有机玻璃）。如果还要再加上耐冲击性能好的话，则就要排除上述两种材料而选择聚碳酸酯，当然成本要提高。 一般在选择中应考虑以下内容：所要选择的材料在使用环境中最高和最低的温度变化范围内可否承受住，在这个温度范围内材料能否变形、易发生龟裂否、耐冲击性能如何等。若不符合用户要求，就要改变现有的塑料品种，另选择一个新的品种，或进行改性处理。另外，所要设计的材料在使用环境中的其他因素影响也需要考虑。在要求制品尺寸稳定性能好时，还要考虑到树脂的热膨胀系数、要考虑树脂的热膨胀系数、成型初期及成型后期的收缩率变化、吸湿性等因素。一般情况下，不可能满足所有的条件，只要满足主要条件就可以了。关于质量标准的掌握，一般按下述条件而定。（1）能否承受使用环境溢度的变化、阳光的影响及使用时负荷的变化。（2）制品是否合乎卫生标准及安全性。（3）弯曲强度、拉伸强度、冲击强度、电绝缘性、弧性、耐火性、耐水性、耐油性能、电学性能是否符合国家标准、、耐溶剂性等机械力学性能、企业标准。（4）尺寸稳定性能、光学性能、抗毒抗湿抗菌性能如何。（5）外观上及经济成本、特殊要求是否能达到要求。对于长期使用的塑料材料及制品，必须考虑维修及保养费用，若能够大幅度削减维修费用时，即使初期投资较大，但对材料整体看，还是有利的。另外还要考虑成型加工性能及二次加工性的难易程度，考虑材料在模具中的变化情况。在设计制作轴承、齿轮等重要部件时，还应该进行物理机械性能检验分析；做透明材料时，还应进行光学试验及修正。",中文名：##英文名：##其他外文名：##拼 音：##定 义：##含 义：##分 类：,材料##materials##matériel##cáiliào##指有用的物质都可以称之为材料##是人类赖以生存和发展的物质基础##物理化学属性，用途，部位
情况,http://www.baike.com/wiki/情况,http://a3.att.hudong.com/30/07/50200009239445155961075730835_s.jpg,数学术语##术语##科学##自然科学##计算机##计算机术语,情况是一个名词，读音为qíng kuàng，是指情形，情景。出自《堕及妻赵氏墓志》。情况也有指事情的来龙去脉等意思。,名称：##拼音：##出处：##释义：##外文名称：##词性：,情况##qíng kuàng##《堕及妻赵氏墓志》##情形，情景##Condition##名词
平台,http://www.baike.com/wiki/平台,http://a0.att.hudong.com/31/43/20300542392970142614432294803_s.jpg,书籍##励志##图书,平台又名《平台：自媒体时代用影响力赢取惊人财富》，是全球自媒体营销泰斗迈克尔·哈耶特的里程碑之作。2013年10月1日，由中央编译出版社出版发行。书籍介绍了在当今市场要想获得成功，必须拥有两个战略资产：让人欲罢不能的产品和有效平台。托马斯·纳尔逊出版公司前首席执行官、现任董事会主席迈克尔·哈耶特以本书为指南，引领读者从无人问津的台下幕后一步一步成功走进崭新的传媒世界。展示那些畅销书作家、演说家、企业家、音乐家以及其他具有创造能力的人们如何独辟蹊径，在当今激烈竞争的市场赢得顾客。哈耶特是经验之谈。他本身就是世界顶级博客作者之一，拥有大量微博粉丝，其巨大并且日益扩张的平台正是他成功开展写作、演讲和咨询业务的基础。,名称：##作者：##英文名：##类别：##价格：##ISBN：##出版社：##开本：##出版时间：##装帧：,平台：自媒体时代用影响力赢取惊人财富##迈克尔·哈耶特##Platform:get noticed in a noisy world##成功励志##32.00元##978-7-5117-1779-5##中央编译出版社##16开##2013年10月##平装
ems,http://www.baike.com/wiki/ems,//www.huimg.cn/entry/images/summary_default270x233.png,快递##服务业,EMS（即“Express Mail Service”）是邮政特快专递服务，由万国邮联管理下的国际邮件快递服务，在中国境内是由中国邮政提供的一种快递服务。,中文名称：##外文名：##注册时间：##经营状态：##客服电话：##服务理念：,邮政特快专递服务##EMS##1980年7月15日##存续##11183##全心 全速 全球
基础,http://www.baike.com/wiki/基础,http://a1.att.hudong.com/05/60/50200009239445155957608968855_s.jpg,,基础是指建筑物地面以下的承重结构，如基坑、承台、框架柱、地梁等。是建筑物的墙或柱子在地下的扩大部分，其作用是承受建筑物上部结构传下来的荷载，并把它们连同自重一起传给地基。,中文名：##英文名：##分 类：##基 础：##组 成：,基础##foundation##灰土基础、砖基础##条形基础 刚性基础##由土和岩石组成
数据,http://www.baike.com/wiki/数据,//www.huimg.cn/entry/images/summary_default270x233.png,,"数据(data)是事实或观察的结果，是对客观事物的逻辑归纳，是用于表示客观事物的未经加工的的原始素材。 数据可以是连续的值，比如声音、图像，称为模拟数据。也可以是离散的，如符号、文字，称为数字数据。 在计算机系统中，数据以二进制信息单元0,1的形式表示。",性质：##意义：,计算机术语##信息的表现形式和载体
带头人,http://www.baike.com/wiki/带头人,//www.huimg.cn/entry/images/summary_default270x233.png,,"备案立项号
    片名
    备案单位
    编剧
    备案结果
    备案地
    
    
    
    
   
   
    影剧备字[2018]第2324号
    带头人
    合肥天行健全景影视文化传媒有限公司
    洪杰
    修改后同意拍摄
    安徽省
    
    
    
    
   
   
    梗概：优秀共产党员罗号回乡创业，带领村民共同致富奔小康。通过创新模式销售酒大赚；通过量子手机技术介入移动互联网领域；与高校合作进入新能源汽车领域。这是一部歌颂新时代党的领导，歌颂带头人创新精神的主旋律电影。",,
领域,http://www.baike.com/wiki/领域,http://a1.att.hudong.com/23/48/50200009239445155965480620823_s.jpg,,领域是一个汉语词语，发音是lǐnɡ yù，有生物学概念，数学概念等多重意义。出自（南朝宋）刘义庆《世说新语·文学》。,名称：##拼音：##出处：##释义：##用法：##例句：##外文名称：##注音：,领域##lǐng yù##南朝 宋刘义庆《世说新语·文学》##一种专门活动或事业的范围、部类或部门。##中性##“这些演出和演奏，又把魏紫带进了艺术的领域之中。”##domain##ㄌㄧㄥˇ ㄧㄩˋ
前列,http://www.baike.com/wiki/前列,http://a2.att.hudong.com/27/61/50200009239445155956613316762_s.jpg,历史##文化##术语##汉语##词汇,前（qián）列（liè），从词面上可以理解，为前面的列或列的前面，即排头。用来表示走在前面，尖端，或开拓。出自《左传·哀公二年》,名称：##拼音：##出处：##释义：##近义词：##外文名称：,前列##qián liè##《左传·哀公二年》##先头部队##前线、前哨##Forefront
环境,http://www.baike.com/wiki/环境,//www.huimg.cn/entry/images/summary_default270x233.png,,人类生存的空间及其中可以直接或间接影响人类生活和发展的各种自然因素称为环境。,,
距离,http://www.baike.com/wiki/距离,http://a4.att.hudong.com/54/17/20300576608317158201179201670_s.jpg,,距离是由出发点到终止点所形成的直线，叫距离。距离是一种标量，不具方向，仅含量。这种量不会是负数。在物理学上，距离是由某些媒介如人、动物和交通工具所经过的路线的长度。距离的详细解释有三种。以地球到火星的距离为例，由于二者都在运动，所以这距离是变量，是一个函数表达式。,名称：##拼音：##外文名称：##类型：,距离##jù lí##distance##词语
